PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
708,2001-02,00,1610612750,MIN,26.0,81,81,3172.0,659,1401,0.47,37,116,0.319,359,448,0.801,243,738,981,422,96,126,229,184,1714,Kevin Garnett,"$22,400,000"
406,2001-02,00,1610612747,LAL,30.0,67,66,2421.0,712,1229,0.579,0,1,0.0,398,717,0.555,235,480,715,200,41,137,171,199,1822,Shaquille O'Neal,"$21,428,000"
297,2001-02,00,1610612748,MIA,32.0,75,74,2453.0,447,866,0.516,1,3,0.333,283,431,0.657,182,450,632,87,27,186,182,258,1178,Alonzo Mourning,"$18,756,000"
937,2001-02,00,1610612757,POR,36.0,62,60,1996.0,246,599,0.411,54,177,0.305,113,146,0.774,77,244,321,363,101,35,171,162,659,Scottie Pippen,"$18,083,000"
252,2001-02,00,1610612762,UTA,38.0,80,80,3040.0,635,1399,0.454,9,25,0.36,509,639,0.797,142,544,686,341,152,59,263,229,1788,Karl Malone,"$17,500,000"
739,2001-02,00,1610612757,POR,27.0,79,79,2963.0,603,1287,0.469,114,317,0.36,201,274,0.734,136,509,645,152,101,101,131,212,1521,Rasheed Wallace,"$14,400,000"
87,2001-02,00,1610612755,PHI,36.0,80,80,2906.0,321,641,0.501,0,0,0.0,278,364,0.764,254,609,863,83,29,190,156,242,920,Dikembe Mutombo,"$14,315,000"
56,2001-02,00,1610612760,SEA,33.0,82,82,3297.0,737,1578,0.467,74,236,0.314,267,335,0.797,80,316,396,737,131,26,209,179,1815,Gary Payton,"$12,926,000"
431,2001-02,00,1610612757,POR,32.0,75,5,1235.0,175,407,0.43,0,4,0.0,104,131,0.794,90,198,288,52,43,33,81,184,454,Shawn Kemp,"$12,770,000"
185,2001-02,00,1610612758,SAC,29.0,54,54,2072.0,532,1075,0.495,5,19,0.263,253,338,0.749,150,396,546,258,90,76,158,181,1322,Chris Webber,"$12,750,000"
757,2001-02,00,1610612757,POR,28.0,75,71,2793.0,369,918,0.402,104,295,0.353,174,196,0.888,78,214,292,490,67,7,149,153,1016,Damon Stoudamire,"$12,375,000"
397,2001-02,00,1610612754,IND,36.0,79,79,2889.0,414,913,0.453,180,443,0.406,296,325,0.911,23,196,219,253,88,10,120,143,1304,Reggie Miller,"$12,045,000"
