PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
708,2002-03,00,1610612750,MIN,27.0,82,82,3322.0,743,1481,0.502,20,71,0.282,377,502,0.751,244,858,1102,495,113,129,229,199,1883,Kevin Garnett,"$25,200,000"
406,2002-03,00,1610612747,LAL,31.0,67,66,2535.0,695,1211,0.574,0,0,0.0,451,725,0.622,259,483,742,206,38,159,196,229,1841,Shaquille O'Neal,"$23,571,000"
431,2002-03,00,1610612753,ORL,33.0,79,55,1630.0,211,505,0.418,0,1,0.0,115,155,0.742,147,304,451,55,66,33,102,239,537,Shawn Kemp,"$21,500,000"
436,2002-03,00,1610612743,DEN,30.0,77,77,2730.0,567,1261,0.45,2,4,0.5,282,351,0.803,181,404,585,234,77,27,189,239,1418,Juwan Howard,"$20,625,000"
937,2002-03,00,1610612757,POR,37.0,64,58,1911.0,265,597,0.444,38,133,0.286,121,148,0.818,57,221,278,285,105,25,164,149,689,Scottie Pippen,"$19,727,000"
252,2002-03,00,1610612762,UTA,39.0,81,81,2936.0,595,1289,0.462,3,14,0.214,474,621,0.763,113,515,628,379,136,31,210,204,1667,Karl Malone,"$19,250,000"
739,2002-03,00,1610612757,POR,28.0,74,74,2684.0,515,1094,0.471,110,307,0.358,200,272,0.735,113,435,548,153,70,77,140,223,1340,Rasheed Wallace,"$16,200,000"
87,2002-03,00,1610612751,NJN,37.0,24,16,515.0,49,131,0.374,0,0,0.0,40,55,0.727,54,99,153,19,4,37,34,54,138,Dikembe Mutombo,"$16,105,000"
185,2002-03,00,1610612758,SAC,30.0,67,67,2617.0,661,1433,0.461,5,21,0.238,215,354,0.607,160,544,704,364,106,88,215,204,1542,Chris Webber,"$14,343,000"
757,2002-03,00,1610612757,POR,29.0,59,27,1314.0,156,415,0.376,44,114,0.386,53,67,0.791,40,115,155,204,39,6,82,67,409,Damon Stoudamire,"$13,500,000"
952,2002-03,00,1610612738,BOS,26.0,78,78,3235.0,603,1554,0.388,188,582,0.323,176,286,0.615,99,464,563,373,116,31,260,221,1570,Antoine Walker,"$12,375,000"
949,2002-03,00,1610612737,ATL,26.0,81,81,3087.0,566,1183,0.478,21,60,0.35,455,541,0.841,175,502,677,242,87,38,212,240,1608,Shareef Abdur-Rahim,"$12,375,000"
947,2002-03,00,1610612755,PHI,28.0,82,82,3484.0,804,1940,0.414,84,303,0.277,570,736,0.774,68,276,344,454,225,13,286,149,2262,Allen Iverson,"$12,375,000"
84,2002-03,00,1610612752,NYK,32.0,74,73,2858.0,454,1127,0.403,134,360,0.372,173,218,0.794,45,240,285,332,102,22,172,134,1215,Latrell Sprewell,"$12,375,000"
452,2002-03,00,1610612738,BOS,31.0,52,9,942.0,99,207,0.478,0,4,0.0,72,107,0.673,90,108,198,29,22,30,61,146,270,Vin Baker,"$12,375,000"
980,2002-03,00,1610612739,CLE,28.0,81,81,2432.0,495,1122,0.441,0,5,0.0,400,512,0.781,240,371,611,127,56,152,210,274,1390,Zydrunas Ilgauskas,"$12,375,000"
358,2002-03,00,1610612756,PHX,31.0,58,51,1777.0,256,573,0.447,26,73,0.356,77,97,0.794,66,192,258,235,66,26,145,150,615,Anfernee Hardaway,"$12,375,000"
977,2002-03,00,1610612747,LAL,24.0,82,82,3404.0,868,1924,0.451,124,324,0.383,601,713,0.843,106,458,564,481,181,67,288,218,2461,Kobe Bryant,"$12,375,000"
950,2002-03,00,1610612756,PHX,26.0,81,81,3240.0,671,1530,0.439,89,296,0.301,375,467,0.803,53,210,263,654,108,20,263,200,1806,Stephon Marbury,"$12,375,000"
1503,2002-03,00,1610612753,ORL,24.0,75,74,2954.0,829,1813,0.457,173,448,0.386,576,726,0.793,121,367,488,411,124,59,195,156,2407,Tracy McGrady,"$12,072,000"
1495,2002-03,00,1610612759,SAS,27.0,81,81,3181.0,714,1392,0.513,6,22,0.273,450,634,0.71,259,784,1043,316,55,237,248,231,1884,Tim Duncan,"$12,072,000"
147,2002-03,00,1610612741,CHI,30.0,82,82,3353.0,642,1583,0.406,133,359,0.37,399,467,0.854,68,283,351,395,72,23,285,271,1816,Jalen Rose,"$12,072,000"
1496,2002-03,00,1610612755,PHI,27.0,74,73,2341.0,459,952,0.482,65,176,0.369,193,240,0.804,159,365,524,93,63,30,150,251,1176,Keith Van Horn,"$12,072,000"
255,2002-03,00,1610612753,ORL,30.0,29,29,841.0,151,307,0.492,1,4,0.25,118,144,0.819,40,166,206,122,28,13,84,46,421,Grant Hill,"$12,072,000"
397,2002-03,00,1610612754,IND,37.0,70,70,2117.0,281,637,0.441,113,318,0.355,207,230,0.9,21,151,172,170,62,4,66,89,882,Reggie Miller,"$12,046,000"
213,2002-03,00,1610612761,TOR,34.0,53,52,1894.0,261,641,0.407,0,0,0.0,216,280,0.771,130,307,437,131,23,62,118,150,738,Antonio Davis,"$12,000,000"
714,2002-03,00,1610612742,DAL,30.0,69,69,2642.0,507,1193,0.425,119,322,0.37,198,230,0.861,107,295,402,205,76,21,114,105,1331,Michael Finley,"$11,953,000"
124,2002-03,00,1610612758,SAC,35.0,80,80,2384.0,305,655,0.466,6,25,0.24,179,251,0.713,157,417,574,274,83,105,152,239,795,Vlade Divac,"$11,248,000"
224,2002-03,00,1610612748,MIA,31.0,47,47,1788.0,291,688,0.423,98,241,0.407,189,230,0.822,35,191,226,173,64,31,85,137,869,Eddie Jones,"$11,200,000"
258,2002-03,00,1610612748,MIA,31.0,82,82,2641.0,344,676,0.509,0,0,0.0,158,205,0.771,241,596,837,104,63,47,129,300,846,Brian Grant,"$11,121,000"
275,2002-03,00,1610612752,NYK,32.0,82,82,3110.0,652,1465,0.445,178,450,0.396,363,395,0.919,26,205,231,220,54,7,178,191,1845,Allan Houston,"$11,000,000"
339,2002-03,00,1610612756,PHX,33.0,27,11,445.0,60,132,0.455,0,1,0.0,9,9,1.0,25,75,100,31,14,5,31,35,129,Tom Gugliotta,"$10,890,000"
1501,2002-03,00,1610612749,MIL,26.0,80,70,2360.0,412,930,0.443,97,265,0.366,145,186,0.78,97,292,389,102,70,49,133,257,1066,Tim Thomas,"$10,750,000"
1713,2002-03,00,1610612761,TOR,26.0,43,42,1470.0,355,760,0.467,45,131,0.344,129,160,0.806,59,129,188,143,48,41,74,121,884,Vince Carter,"$10,625,000"
764,2002-03,00,1610612759,SAS,37.0,64,64,1672.0,197,420,0.469,0,0,0.0,152,214,0.71,163,345,508,61,52,111,83,126,546,David Robinson,"$10,500,000"
89,2002-03,00,1610612742,DAL,31.0,73,1,2026.0,342,831,0.412,118,312,0.378,110,144,0.764,35,173,208,312,42,4,123,86,912,Nick Van Exel,"$10,003,000"
299,2002-03,00,1610612737,ATL,30.0,69,68,2591.0,539,1248,0.432,90,263,0.342,268,306,0.876,86,371,457,205,91,26,248,183,1436,Glenn Robinson,"$9,860,000"
934,2002-03,00,1610612755,PHI,36.0,64,35,1742.0,223,498,0.448,22,67,0.328,134,171,0.784,151,299,450,87,53,69,96,171,602,Derrick Coleman,"$9,830,000"
689,2002-03,00,1610612737,ATL,30.0,81,81,2518.0,276,595,0.464,0,0,0.0,154,214,0.72,154,453,607,73,56,262,137,271,706,Theo Ratliff,"$9,375,000"
467,2002-03,00,1610612751,NJN,30.0,80,80,2989.0,515,1244,0.414,126,370,0.341,339,403,0.841,110,394,504,711,179,25,296,127,1495,Jason Kidd,"$9,260,000"
