PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
977,2011-12,00,1610612747,LAL,33.0,58,58,2232.0,574,1336,0.43,87,287,0.303,381,451,0.845,66,247,313,264,69,18,204,105,1616,Kobe Bryant,"$25,244,493"
708,2011-12,00,1610612738,BOS,36.0,60,60,1864.0,391,777,0.503,3,9,0.333,162,189,0.857,66,428,494,175,56,61,107,141,947,Kevin Garnett,"$21,247,044"
1495,2011-12,00,1610612759,SAS,36.0,58,58,1634.0,361,733,0.492,0,4,0.0,173,249,0.695,110,410,520,132,38,88,97,98,895,Tim Duncan,"$21,164,619"
1740,2011-12,00,1610612764,WAS,32.0,28,15,729.0,85,221,0.385,16,67,0.239,31,37,0.838,34,75,109,27,23,10,32,49,217,Rashard Lewis,"$21,136,631"
1717,2011-12,00,1610612742,DAL,34.0,62,62,2079.0,473,1034,0.457,78,212,0.368,318,355,0.896,46,372,418,136,42,30,117,129,1342,Dirk Nowitzki,"$19,092,873"
2200,2011-12,00,1610612747,LAL,31.0,65,65,2430.0,459,917,0.501,7,27,0.259,204,261,0.782,183,495,678,237,37,88,142,127,1129,Pau Gasol,"$18,714,150"
2546,2011-12,00,1610612752,NYK,28.0,55,55,1876.0,441,1025,0.43,68,203,0.335,295,367,0.804,88,256,344,200,62,24,144,156,1245,Carmelo Anthony,"$18,518,574"
2405,2011-12,00,1610612752,NYK,29.0,47,47,1543.0,316,654,0.483,5,21,0.238,186,243,0.765,106,261,367,52,38,45,112,138,823,Amar'e Stoudemire,"$18,217,705"
1882,2011-12,00,1610612755,PHI,33.0,60,60,1732.0,287,581,0.494,0,1,0.0,85,116,0.733,145,284,429,97,58,97,65,176,659,Elton Brand,"$18,160,355"
2730,2011-12,00,1610612753,ORL,26.0,54,54,2070.0,416,726,0.573,0,7,0.0,281,572,0.491,200,585,785,104,81,116,175,159,1113,Dwight Howard,"$18,091,770"
2207,2011-12,00,1610612737,ATL,31.0,60,60,2127.0,423,931,0.454,125,322,0.388,158,186,0.849,53,168,221,232,48,13,116,75,1129,Joe Johnson,"$18,038,573"
2547,2011-12,00,1610612748,MIA,28.0,57,57,2007.0,393,807,0.487,10,35,0.286,229,279,0.821,94,358,452,103,51,45,117,128,1025,Chris Bosh,"$17,545,000"
