PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
201939,2022-23,00,1610612744,GSW,35.0,56,56,1941.0,559,1133,0.493,273,639,0.427,257,281,0.915,39,302,341,352,52,20,179,117,1648,Stephen Curry,"$48,070,014"
2544,2022-23,00,1610612747,LAL,38.0,55,54,1954.0,609,1219,0.5,121,377,0.321,251,327,0.768,65,392,457,375,50,32,178,88,1590,LeBron James,"$44,474,988"
203078,2022-23,00,1610612764,WAS,30.0,50,50,1673.0,444,878,0.506,80,219,0.365,192,228,0.842,41,155,196,271,45,33,145,107,1160,Bradley Beal,"$43,279,250"
203507,2022-23,00,1610612749,MIL,28.0,63,63,2024.0,707,1278,0.553,47,171,0.275,498,772,0.645,137,605,742,359,52,51,246,197,1959,Giannis Antetokounmpo,"$42,492,492"
203081,2022-23,00,1610612757,POR,32.0,58,58,2107.0,556,1202,0.463,244,658,0.371,510,558,0.914,44,233,277,425,50,18,191,109,1866,Damian Lillard,"$42,492,492"
202695,2022-23,00,1610612746,LAC,32.0,52,50,1748.0,446,871,0.512,104,250,0.416,243,279,0.871,57,281,338,204,72,28,88,84,1239,Kawhi Leonard,"$42,492,492"
202331,2022-23,00,1610612746,LAC,33.0,56,56,1939.0,459,1004,0.457,158,426,0.371,256,294,0.871,45,297,342,288,83,20,176,159,1332,Paul George,"$42,492,492"
202691,2022-23,00,1610612744,GSW,33.0,69,69,2279.0,546,1252,0.436,301,731,0.412,116,132,0.879,39,247,286,163,49,29,123,130,1509,Klay Thompson,"$40,600,080"
203497,2022-23,00,1610612750,MIN,31.0,70,70,2148.0,360,546,0.659,0,3,0.0,219,340,0.644,231,583,814,87,56,95,122,210,939,Rudy Gobert,"$38,172,414"
203076,2022-23,00,1610612747,LAL,30.0,56,54,1905.0,542,962,0.563,19,74,0.257,348,444,0.784,195,507,702,148,59,114,122,146,1451,Anthony Davis,"$37,980,720"
203114,2022-23,00,1610612749,MIL,31.0,33,19,801.0,177,406,0.436,51,162,0.315,92,102,0.902,28,112,140,163,23,5,71,68,497,Khris Middleton,"$37,948,276"
202710,2022-23,00,1610612748,MIA,33.0,64,64,2138.0,479,888,0.539,36,103,0.35,472,555,0.85,141,234,375,340,117,21,101,80,1466,Jimmy Butler,"$37,653,300"
202699,2022-23,00,1610612755,PHI,30.0,74,74,2436.0,423,845,0.501,126,324,0.389,113,129,0.876,67,357,424,186,68,40,89,149,1085,Tobias Harris,"$37,633,050"
203897,2022-23,00,1610612741,CHI,28.0,77,77,2768.0,673,1388,0.485,204,544,0.375,363,428,0.848,42,303,345,327,69,18,194,159,1913,Zach LaVine,"$37,096,500"
1629029,2022-23,00,1610612742,DAL,24.0,66,66,2391.0,719,1449,0.496,185,541,0.342,515,694,0.742,54,515,569,529,90,33,236,166,2138,Luka Doncic,"$37,095,000"
1629027,2022-23,00,1610612737,ATL,24.0,73,73,2541.0,597,1390,0.429,154,460,0.335,566,639,0.886,56,161,217,741,80,9,300,104,1914,Trae Young,"$37,095,000"
1627732,2022-23,00,1610612751,BKN,26.0,42,33,1105.0,133,235,0.566,0,2,0.0,25,57,0.439,40,223,263,256,54,24,97,139,291,Ben Simmons,"$35,448,672"
