PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
708,2003-04,00,1610612750,MIN,28.0,82,82,3232.0,804,1611,0.499,11,43,0.256,368,465,0.791,245,894,1139,409,120,178,212,202,1987,Kevin Garnett,"$28,000,000"
406,2003-04,00,1610612747,LAL,32.0,67,67,2464.0,554,948,0.584,0,0,0.0,331,676,0.49,246,523,769,196,34,166,195,225,1439,Shaquille O'Neal,"$26,571,000"
87,2003-04,00,1610612752,NYK,38.0,65,56,1497.0,141,295,0.478,0,0,0.0,81,119,0.681,145,292,437,25,17,123,54,141,363,Dikembe Mutombo,"$17,895,000"
275,2003-04,00,1610612752,NYK,33.0,50,50,1797.0,340,781,0.435,87,202,0.431,157,172,0.913,20,101,121,99,38,2,102,105,924,Allan Houston,"$15,937,000"
185,2003-04,00,1610612758,SAC,31.0,23,23,831.0,174,421,0.413,1,5,0.2,81,114,0.711,48,152,200,105,31,20,60,76,430,Chris Webber,"$15,937,000"
757,2003-04,00,1610612757,POR,30.0,82,82,3117.0,408,1018,0.401,156,427,0.365,127,145,0.876,52,256,308,500,99,9,180,173,1099,Damon Stoudamire,"$14,625,000"
952,2003-04,00,1610612742,DAL,27.0,82,82,2840.0,483,1129,0.428,82,305,0.269,103,186,0.554,198,486,684,369,65,65,202,212,1151,Antoine Walker,"$13,500,000"
947,2003-04,00,1610612755,PHI,29.0,48,47,2041.0,435,1125,0.387,57,199,0.286,339,455,0.745,34,144,178,324,115,5,209,87,1266,Allen Iverson,"$13,500,000"
84,2003-04,00,1610612750,MIN,33.0,82,82,3098.0,518,1266,0.409,99,299,0.331,240,295,0.814,56,254,310,286,88,21,158,101,1375,Latrell Sprewell,"$13,500,000"
980,2003-04,00,1610612739,CLE,29.0,81,81,2539.0,466,965,0.483,2,7,0.286,303,406,0.746,279,374,653,109,39,201,163,277,1237,Zydrunas Ilgauskas,"$13,500,000"
951,2003-04,00,1610612760,SEA,28.0,56,56,2152.0,447,1017,0.44,148,378,0.392,245,271,0.904,69,217,286,268,71,11,156,132,1287,Ray Allen,"$13,500,000"
977,2003-04,00,1610612747,LAL,25.0,65,64,2452.0,516,1178,0.438,71,217,0.327,454,533,0.852,103,256,359,330,112,28,171,176,1557,Kobe Bryant,"$13,500,000"
714,2003-04,00,1610612742,DAL,31.0,72,72,2778.0,514,1159,0.443,150,370,0.405,164,193,0.85,78,247,325,212,84,39,83,118,1342,Michael Finley,"$13,281,000"
1503,2003-04,00,1610612753,ORL,25.0,67,67,2675.0,653,1566,0.417,174,513,0.339,398,500,0.796,95,307,402,370,93,42,179,129,1878,Tracy McGrady,"$13,279,000"
1495,2003-04,00,1610612759,SAS,28.0,69,68,2527.0,592,1181,0.501,2,12,0.167,352,588,0.599,227,632,859,213,62,185,183,164,1538,Tim Duncan,"$13,279,000"
224,2003-04,00,1610612748,MIA,32.0,81,81,3000.0,473,1156,0.409,177,479,0.37,278,333,0.835,38,270,308,258,92,34,129,226,1401,Eddie Jones,"$12,320,000"
258,2003-04,00,1610612748,MIA,32.0,76,76,2303.0,289,613,0.471,0,1,0.0,86,110,0.782,174,350,524,69,51,35,82,254,664,Brian Grant,"$12,234,000"
124,2003-04,00,1610612758,SAC,36.0,81,81,2317.0,314,668,0.47,2,13,0.154,170,260,0.654,136,327,463,432,57,77,173,222,800,Vlade Divac,"$12,051,000"
1713,2003-04,00,1610612761,TOR,27.0,73,73,2786.0,608,1457,0.417,93,243,0.383,336,417,0.806,95,254,349,348,88,65,223,212,1645,Vince Carter,"$11,953,000"
467,2003-04,00,1610612751,NJN,31.0,67,66,2453.0,368,959,0.384,94,293,0.321,206,249,0.827,85,343,428,618,122,14,214,110,1036,Jason Kidd,"$10,950,000"
89,2003-04,00,1610612744,GSW,32.0,39,29,1255.0,187,479,0.39,46,150,0.307,70,99,0.707,16,88,104,206,20,2,78,57,490,Nick Van Exel,"$10,912,000"
299,2003-04,00,1610612755,PHI,31.0,42,42,1336.0,275,614,0.448,34,100,0.34,114,137,0.832,46,143,189,57,42,9,106,96,698,Glenn Robinson,"$10,730,000"
779,2003-04,00,1610612746,LAC,37.0,18,0,261.0,22,76,0.289,5,28,0.179,17,17,1.0,9,32,41,24,6,0,13,22,66,Glen Rice,"$9,600,000"
954,2003-04,00,1610612751,NJN,30.0,82,82,2842.0,434,959,0.453,97,276,0.351,107,136,0.787,56,271,327,206,125,40,95,144,1072,Kerry Kittles,"$9,267,000"
731,2003-04,00,1610612762,UTA,31.0,78,51,2149.0,208,437,0.476,0,1,0.0,113,195,0.579,221,357,578,123,30,139,99,228,529,Greg Ostertag,"$8,666,000"
469,2003-04,00,1610612740,NOH,31.0,19,18,730.0,156,398,0.392,19,67,0.284,65,80,0.813,19,98,117,47,14,5,37,42,396,Jamal Mashburn,"$8,525,000"
389,2003-04,00,1610612749,MIL,35.0,73,0,1522.0,211,506,0.417,49,168,0.292,145,199,0.729,60,211,271,200,59,21,110,110,616,Toni Kukoc,"$8,050,000"
1508,2003-04,00,1610612745,HOU,27.0,75,10,2082.0,367,765,0.48,0,2,0.0,128,174,0.736,131,253,384,107,43,47,149,253,862,Maurice Taylor,"$7,800,000"
1507,2003-04,00,1610612757,POR,29.0,51,46,1809.0,230,612,0.376,79,259,0.305,155,188,0.824,26,156,182,228,66,3,90,79,694,Derek Anderson,"$7,794,000"
673,2003-04,00,1610612737,ATL,31.0,6,0,68.0,10,21,0.476,0,0,0.0,4,6,0.667,11,10,21,2,1,2,3,1,24,Alan Henderson,"$7,682,000"
