PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
708,2006-07,00,1610612750,MIN,31.0,76,76.0,2995.0,638,1341,0.476,12.0,56.0,0.214,416,498,0.835,183,792,975,313,89,126,205.0,184,1704,Kevin Garnett,"$21,000,000"
406,2006-07,00,1610612748,MIA,35.0,40,39.0,1135.0,283,479,0.591,0.0,0.0,0.0,124,294,0.422,97,200,297,79,8,55,95.0,139,690,Shaquille O'Neal,"$20,000,000"
467,2006-07,00,1610612751,NJN,34.0,80,80.0,2933.0,369,908,0.406,124.0,361.0,0.343,179,230,0.778,135,520,655,736,127,23,213.0,146,1041,Jason Kidd,"$18,084,000"
979,2006-07,00,1610612754,IND,28.0,69,69.0,2459.0,498,1141,0.436,0.0,7.0,0.0,343,447,0.767,153,508,661,167,50,182,203.0,232,1339,Jermaine O'Neal,"$18,084,000"
977,2006-07,00,1610612747,LAL,28.0,77,77.0,3140.0,813,1757,0.463,137.0,398.0,0.344,667,768,0.868,75,364,439,413,111,36,255.0,205,2430,Kobe Bryant,"$17,718,750"
1495,2006-07,00,1610612759,SAS,31.0,80,80.0,2726.0,618,1131,0.546,1.0,9.0,0.111,362,568,0.637,213,633,846,273,66,190,224.0,203,1599,Tim Duncan,"$17,429,673"
950,2006-07,00,1610612752,NYK,30.0,74,74.0,2748.0,395,952,0.415,123.0,345.0,0.357,297,386,0.769,36,177,213,403,71,10,179.0,185,1210,Stephon Marbury,"$17,184,375"
1503,2006-07,00,1610612745,HOU,28.0,71,71.0,2539.0,638,1480,0.431,126.0,381.0,0.331,345,488,0.707,56,322,378,458,92,36,213.0,136,1747,Tracy McGrady,"$16,901,500"
255,2006-07,00,1610612753,ORL,34.0,65,64.0,2009.0,342,660,0.518,2.0,12.0,0.167,248,324,0.765,53,184,237,138,61,25,144.0,146,934,Grant Hill,"$16,901,500"
1112,2006-07,00,1610612741,CHI,32.0,77,77.0,2697.0,192,424,0.453,1.0,5.0,0.2,109,267,0.408,303,518,821,186,111,156,101.0,153,494,Ben Wallace,"$16,000,000"
1718,2006-07,00,1610612738,BOS,29.0,47,46.0,1740.0,373,850,0.439,107.0,275.0,0.389,320,402,0.796,39,238,277,194,48,13,152.0,122,1173,Paul Pierce,"$15,101,626"
1712,2006-07,00,1610612764,WAS,31.0,70,70.0,2662.0,512,1139,0.45,138.0,379.0,0.364,226,307,0.736,134,428,562,136,80,36,104.0,194,1388,Antawn Jamison,"$15,101,626"
1713,2006-07,00,1610612751,NJN,30.0,82,82.0,3126.0,726,1598,0.454,156.0,437.0,0.357,462,576,0.802,114,378,492,393,82,30,217.0,266,2070,Vince Carter,"$15,101,626"
1717,2006-07,00,1610612742,DAL,29.0,78,78.0,2820.0,673,1341,0.502,72.0,173.0,0.416,498,551,0.904,122,571,693,263,52,62,167.0,171,1916,Dirk Nowitzki,"$15,101,622"
1883,2006-07,00,1610612752,NYK,30.0,44,30.0,1237.0,140,343,0.408,42.0,111.0,0.378,175,211,0.829,33,124,157,170,41,12,100.0,126,497,Steve Francis,"$15,070,000"
1884,2006-07,00,1610612744,GSW,28.0,63,62.0,2221.0,452,1030,0.439,85.0,280.0,0.304,275,369,0.745,51,225,276,509,135,29,193.0,181,1264,Baron Davis,"$15,070,000"
1890,2006-07,00,1610612756,PHX,29.0,80,80.0,3010.0,561,1071,0.524,80.0,252.0,0.317,201,248,0.81,172,613,785,134,156,122,114.0,216,1403,Shawn Marion,"$15,070,000"
951,2006-07,00,1610612760,SEA,31.0,55,55.0,2219.0,505,1153,0.438,165.0,443.0,0.372,279,309,0.903,57,190,247,228,82,11,154.0,113,1454,Ray Allen,"$14,611,570"
