PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
201939,2021-22,00,1610612744,GSW,34.0,64,64,2211.0,535,1224,0.437,285,750,0.38,275,298,0.923,34,301,335,404,85,23,206,130,1630,Stephen Curry,"$45,780,966"
201566,2021-22,00,1610612747,LAL,33.0,78,78,2678.0,548,1233,0.444,79,265,0.298,266,399,0.667,110,470,580,550,75,20,295,235,1441,Russell Westbrook,"$44,211,146"
201142,2021-22,00,1610612751,BKN,33.0,55,55,2047.0,578,1115,0.518,115,300,0.383,372,409,0.91,29,378,407,351,48,52,191,113,1643,Kevin Durant,"$42,018,900"
2544,2021-22,00,1610612747,LAL,37.0,56,56,2084.0,640,1221,0.524,161,448,0.359,254,336,0.756,63,396,459,349,73,59,196,121,1695,LeBron James,"$41,180,544"
203507,2021-22,00,1610612749,MIL,27.0,67,67,2204.0,689,1245,0.553,71,242,0.293,553,766,0.722,134,644,778,388,72,91,219,212,2002,Giannis Antetokounmpo,"$39,344,970"
203081,2021-22,00,1610612757,POR,31.0,29,29,1056.0,222,552,0.402,92,284,0.324,159,181,0.878,13,107,120,212,17,11,83,37,695,Damian Lillard,"$39,344,900"
202331,2021-22,00,1610612746,LAC,32.0,31,31,1077.0,268,636,0.421,91,257,0.354,127,148,0.858,12,201,213,176,67,13,126,74,754,Paul George,"$39,344,900"
202691,2021-22,00,1610612744,GSW,32.0,32,32,941.0,246,573,0.429,114,296,0.385,46,51,0.902,15,110,125,88,16,17,43,54,652,Klay Thompson,"$37,980,720"
202710,2021-22,00,1610612748,MIA,32.0,57,57,1931.0,398,829,0.48,27,116,0.233,396,455,0.87,102,234,336,312,94,27,121,88,1219,Jimmy Butler,"$36,016,200"
202699,2021-22,00,1610612755,PHI,29.0,73,73,2543.0,493,1022,0.482,101,275,0.367,170,202,0.842,77,419,496,252,47,43,116,164,1257,Tobias Harris,"$35,995,950"
203114,2021-22,00,1610612749,MIL,30.0,66,66,2141.0,452,1021,0.443,162,434,0.373,259,291,0.89,41,315,356,358,76,18,190,160,1325,Khris Middleton,"$35,500,000"
203076,2021-22,00,1610612747,LAL,29.0,40,40,1404.0,370,695,0.532,13,70,0.186,174,244,0.713,106,288,394,122,49,90,82,97,927,Anthony Davis,"$35,361,360"
203497,2021-22,00,1610612762,UTA,30.0,66,66,2120.0,362,508,0.713,0,4,0.0,303,439,0.69,241,727,968,72,45,137,119,176,1027,Rudy Gobert,"$35,344,828"
