PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
977,2012-13,00,1610612747,LAL,34.0,78,78,3013.0,738,1595,0.463,132,407,0.324,525,626,0.839,66,367,433,469,106,25,287,173,2133,Kobe Bryant,"$30,453,805"
1717,2012-13,00,1610612742,DAL,35.0,53,47,1661.0,343,728,0.471,65,157,0.414,166,193,0.86,37,326,363,132,38,37,70,93,917,Dirk Nowitzki,"$20,907,128"
2405,2012-13,00,1610612752,NYK,30.0,29,0,682.0,154,267,0.577,0,0,0.0,105,130,0.808,60,85,145,13,10,21,50,89,413,Amar'e Stoudemire,"$19,948,799"
2207,2012-13,00,1610612751,BKN,32.0,72,72,2642.0,445,1052,0.423,148,395,0.375,132,161,0.82,53,165,218,253,49,14,123,99,1170,Joe Johnson,"$19,752,645"
2546,2012-13,00,1610612752,NYK,29.0,67,67,2482.0,669,1489,0.449,157,414,0.379,425,512,0.83,134,326,460,171,52,32,175,205,1920,Carmelo Anthony,"$19,444,503"
2200,2012-13,00,1610612747,LAL,32.0,49,42,1655.0,270,579,0.466,8,28,0.286,125,178,0.702,111,310,421,200,24,61,104,93,673,Pau Gasol,"$19,285,850"
2547,2012-13,00,1610612748,MIA,29.0,74,74,2454.0,485,907,0.535,21,74,0.284,241,302,0.798,131,370,501,123,66,101,128,168,1232,Chris Bosh,"$19,067,500"
2544,2012-13,00,1610612748,MIA,28.0,76,76,2877.0,765,1354,0.565,103,254,0.406,403,535,0.753,97,513,610,551,129,67,226,110,2036,LeBron James,"$19,067,500"
2548,2012-13,00,1610612748,MIA,31.0,69,69,2391.0,569,1093,0.521,17,66,0.258,308,425,0.725,86,258,344,352,128,56,194,140,1463,Dwyane Wade,"$18,673,000"
101108,2012-13,00,1610612746,LAC,28.0,70,70,2335.0,412,856,0.481,76,232,0.328,286,323,0.885,53,209,262,678,169,10,159,143,1186,Chris Paul,"$18,668,431"
201142,2012-13,00,1610612760,OKC,24.0,81,81,3119.0,731,1433,0.51,139,334,0.416,679,750,0.905,46,594,640,374,116,105,280,143,2280,Kevin Durant,"$17,832,626"
101114,2012-13,00,1610612751,BKN,29.0,78,78,2842.0,495,1124,0.44,169,447,0.378,317,369,0.859,29,203,232,604,75,30,218,194,1476,Deron Williams,"$17,177,795"
1718,2012-13,00,1610612738,BOS,35.0,77,77,2575.0,476,1092,0.436,145,382,0.38,333,423,0.787,45,442,487,370,84,30,214,210,1430,Paul Pierce,"$16,790,345"
2216,2012-13,00,1610612763,MEM,31.0,76,75,2607.0,471,1024,0.46,2,23,0.087,225,300,0.75,310,544,854,108,61,31,150,180,1169,Zach Randolph,"$16,500,000"
2430,2012-13,00,1610612741,CHI,31.0,79,79,2546.0,544,1140,0.477,0,2,0.0,193,264,0.731,175,596,771,179,66,28,176,239,1281,Carlos Boozer,"$15,300,000"
2738,2012-13,00,1610612743,DEN,29.0,80,80,2779.0,396,879,0.451,91,287,0.317,155,270,0.574,82,341,423,433,139,52,206,127,1038,Andre Iguodala,"$14,968,250"
201566,2012-13,00,1610612760,OKC,24.0,82,82,2861.0,673,1535,0.438,97,300,0.323,460,575,0.8,111,317,428,607,145,24,273,189,1903,Russell Westbrook,"$14,693,906"
2731,2012-13,00,1610612764,WAS,30.0,79,77,2052.0,328,687,0.477,0,0,0.0,109,191,0.571,199,493,692,93,45,77,107,145,765,Emeka Okafor,"$14,487,500"
2736,2012-13,00,1610612741,CHI,28.0,75,75,2903.0,466,1093,0.426,75,233,0.322,230,282,0.816,162,314,476,222,81,32,144,105,1237,Luol Deng,"$14,275,000"
1938,2012-13,00,1610612759,SAS,35.0,60,0,1393.0,229,539,0.425,83,235,0.353,164,206,0.796,30,171,201,274,80,13,132,114,705,Manu Ginobili,"$14,107,492"
201188,2012-13,00,1610612763,MEM,28.0,80,80,2796.0,429,869,0.494,1,14,0.071,268,316,0.848,184,438,622,318,80,139,157,255,1127,Marc Gasol,"$13,891,359"
201933,2012-13,00,1610612746,LAC,24.0,80,80,2598.0,577,1072,0.538,5,28,0.179,281,426,0.66,186,476,662,299,97,50,185,231,1440,Blake Griffin,"$13,701,250"
201569,2012-13,00,1610612740,NOH,24.0,42,40,1264.0,235,584,0.402,56,173,0.324,187,222,0.842,10,67,77,137,45,8,117,75,713,Eric Gordon,"$13,668,750"
201572,2012-13,00,1610612751,BKN,25.0,74,74,2253.0,570,1094,0.521,0,1,0.0,297,392,0.758,208,304,512,70,33,154,131,152,1437,Brook Lopez,"$13,668,750"
201567,2012-13,00,1610612750,MIN,24.0,18,18,618.0,105,298,0.352,20,92,0.217,100,142,0.704,64,188,252,42,13,9,39,34,330,Kevin Love,"$13,668,750"
201579,2012-13,00,1610612754,IND,26.0,79,79,2269.0,385,859,0.448,1,4,0.25,166,224,0.741,296,360,656,113,39,206,162,279,937,Roy Hibbert,"$13,668,750"
2199,2012-13,00,1610612752,NYK,30.0,66,66,2164.0,255,400,0.637,0,0,0.0,179,258,0.694,269,434,703,62,42,75,87,188,689,Tyson Chandler,"$13,604,188"
200746,2012-13,00,1610612757,POR,27.0,74,74,2790.0,638,1318,0.484,2,14,0.143,282,348,0.81,175,495,670,192,62,91,143,187,1560,LaMarcus Aldridge,"$13,500,000"
2744,2012-13,00,1610612762,UTA,28.0,78,78,2578.0,611,1236,0.494,2,17,0.118,167,217,0.77,156,564,720,164,80,89,105,170,1391,Al Jefferson,"$13,500,000"
2732,2012-13,00,1610612766,CHA,30.0,75,0,1560.0,310,760,0.408,113,292,0.387,107,127,0.843,18,112,130,141,35,16,136,134,840,Ben Gordon,"$13,200,000"
2746,2012-13,00,1610612737,ATL,27.0,76,76,2683.0,550,1182,0.465,61,201,0.303,166,321,0.517,133,506,639,321,94,136,226,175,1327,Josh Smith,"$13,200,000"
101122,2012-13,00,1610612754,IND,30.0,5,0,74.0,10,35,0.286,2,10,0.2,5,8,0.625,3,6,9,3,2,1,4,6,27,Danny Granger,"$13,058,606"
101106,2012-13,00,1610612744,GSW,28.0,32,32,786.0,83,184,0.451,1,1,1.0,19,38,0.5,68,177,245,67,20,55,35,85,186,Andrew Bogut,"$13,000,000"
101135,2012-13,00,1610612744,GSW,30.0,79,79,2907.0,602,1160,0.519,0,4,0.0,255,320,0.797,218,668,886,279,67,22,207,246,1459,David Lee,"$12,744,000"
2225,2012-13,00,1610612759,SAS,31.0,66,66,2174.0,519,995,0.522,24,68,0.353,279,330,0.845,18,180,198,499,54,6,170,92,1341,Tony Parker,"$12,500,000"
