PLAYER_ID,Name,HEIGHT,WEIGHT,POSITION,SEASON_EXP,DRAFT_NUMBER,SEASON_ID,TEAM_ABBREVIATION_y,GP,GS/G,MIN/G,REB/G,AST/G,STL/G,BLK/G,TOV/G,PTS/G,Salary
201593,Nikola Pekovic,210.82,307.0,Center,3,31,2013-14,MIN,54,1.0,30.8,8.67,0.93,0.56,0.43,1.56,17.48,12.1
2743,Kris Humphries,205.74,235.0,Forward,9,14,2013-14,BOS,69,0.43,19.94,5.93,0.97,0.45,0.88,0.93,8.39,12.0
2561,David West,205.74,250.0,Forward,10,18,2013-14,IND,80,1.0,30.9,6.78,2.79,0.76,0.92,1.66,13.98,12.0
201143,Al Horford,205.74,240.0,Forward-Center,6,3,2013-14,ATL,29,1.0,33.03,8.41,2.62,0.93,1.52,2.21,18.55,12.0
200765,Rajon Rondo,185.42,180.0,Guard,7,21,2013-14,BOS,30,1.0,33.27,5.47,9.8,1.33,0.07,3.3,11.67,11.95
201587,Nicolas Batum,203.2,230.0,Forward-Guard,5,25,2013-14,POR,82,1.0,36.05,7.45,5.12,0.91,0.7,2.54,13.05,11.3
201149,Joakim Noah,210.82,232.0,Forward-Center,6,9,2013-14,CHI,80,1.0,35.25,11.25,5.39,1.24,1.51,2.42,12.59,11.1
2210,Richard Jefferson,200.66,233.0,Forward,12,13,2013-14,UTA,82,0.95,26.99,2.67,1.59,0.68,0.17,1.15,10.13,11.05
201599,DeAndre Jordan,210.82,265.0,Center,5,35,2013-14,LAC,82,1.0,35.0,13.59,0.9,0.98,2.48,1.5,10.44,10.99
201951,Ty Lawson,180.34,195.0,Guard,4,18,2013-14,DEN,62,0.98,35.84,3.47,8.76,1.61,0.16,3.23,17.58,10.79
201580,JaVale McGee,213.36,270.0,Forward-Center,5,18,2013-14,DEN,5,1.0,15.8,3.4,0.4,0.2,1.4,1.6,7.0,10.75
1495,Tim Duncan,210.82,250.0,Forward-Center,16,1,2013-14,SAS,74,1.0,29.16,9.74,2.97,0.58,1.88,2.15,15.12,10.36
2222,Gerald Wallace,200.66,220.0,Forward,12,25,2013-14,BOS,58,0.28,24.41,3.66,2.47,1.26,0.24,1.67,5.14,10.11
201168,Tiago Splitter,210.82,245.0,Forward-Center,3,28,2013-14,SAS,59,0.85,21.54,6.15,1.53,0.49,0.53,1.27,8.19,10.0
201939,Stephen Curry,187.96,185.0,Guard,4,7,2013-14,GSW,78,1.0,36.49,4.28,8.54,1.64,0.18,3.77,24.01,9.89
201950,Jrue Holiday,193.04,205.0,Guard,4,17,2013-14,NOP,34,1.0,33.62,4.18,7.88,1.65,0.35,3.09,14.32,9.71
200794,Paul Millsap,200.66,257.0,Forward,7,47,2013-14,ATL,74,0.99,33.54,8.47,3.14,1.74,1.05,2.5,17.95,9.5
201942,DeMar DeRozan,198.12,220.0,Forward-Guard,4,9,2013-14,TOR,79,1.0,38.19,4.34,3.96,1.09,0.35,2.23,22.67,9.5
1890,Shawn Marion,200.66,228.0,Forward-Guard,14,9,2013-14,DAL,76,1.0,31.7,6.54,1.63,1.18,0.49,1.25,10.41,9.32
959,Steve Nash,190.5,178.0,Guard,17,15,2013-14,LAL,15,0.67,20.87,1.93,5.73,0.47,0.13,2.07,6.8,9.3
201152,Thaddeus Young,203.2,225.0,Forward,6,12,2013-14,PHI,79,0.99,34.41,6.03,2.3,2.11,0.46,2.09,17.94,8.85
2570,Kendrick Perkins,208.28,270.0,Center,10,27,2013-14,OKC,62,1.0,19.47,4.92,1.08,0.42,0.52,1.45,3.4,8.73
201145,Jeff Green,203.2,235.0,Forward,6,5,2013-14,BOS,82,1.0,34.21,4.63,1.68,0.7,0.57,2.01,16.85,8.7
201144,Mike Conley,182.88,175.0,Guard,6,4,2013-14,MEM,73,1.0,33.51,2.92,6.04,1.51,0.18,2.05,17.21,8.6
101111,Charlie Villanueva,210.82,232.0,Forward,8,7,2013-14,DET,20,0.0,9.0,1.7,0.3,0.2,0.25,0.35,4.6,8.58
202391,Jeremy Lin,190.5,200.0,Guard,3,61,2013-14,HOU,71,0.46,28.93,2.63,4.14,0.96,0.38,2.48,12.54,8.37
201600,Omer Asik,213.36,255.0,Center,3,36,2013-14,HOU,48,0.4,20.17,7.88,0.52,0.29,0.77,1.23,5.83,8.37
201952,Jeff Teague,190.5,195.0,Guard,4,19,2013-14,ATL,79,1.0,32.18,2.63,6.68,1.13,0.22,2.94,16.51,8.0
201564,O.J. Mayo,195.58,210.0,Guard,5,3,2013-14,MIL,52,0.44,25.88,2.38,2.17,0.54,0.25,1.83,11.69,8.0
201588,George Hill,193.04,188.0,Guard,5,26,2013-14,IND,76,1.0,32.03,3.72,3.49,0.99,0.3,1.21,10.28,8.0
101145,Monta Ellis,190.5,185.0,Guard,8,40,2013-14,DAL,82,1.0,36.87,3.6,5.74,1.72,0.28,3.22,19.02,8.0
101141,Ersan Ilyasova,205.74,235.0,Forward,7,36,2013-14,MIL,55,0.85,26.87,6.22,1.31,0.84,0.15,1.11,11.24,7.9
201943,Brandon Jennings,185.42,170.0,Guard,4,10,2013-14,DET,80,0.99,34.1,3.05,7.61,1.26,0.1,2.69,15.51,7.66
201959,Taj Gibson,205.74,232.0,Forward,4,26,2013-14,CHI,82,0.1,28.67,6.8,1.11,0.5,1.37,1.83,13.04,7.55
1938,Manu Ginobili,198.12,205.0,Guard,11,57,2013-14,SAS,68,0.04,22.79,2.97,4.31,1.03,0.25,2.04,12.32,7.5
201167,Arron Afflalo,195.58,210.0,Guard,6,27,2013-14,ORL,73,1.0,34.96,3.59,3.4,0.48,0.04,2.0,18.22,7.5
201609,Goran Dragic,193.04,190.0,Guard,5,45,2013-14,PHX,76,0.99,35.11,3.22,5.88,1.37,0.29,2.8,20.29,7.5
101107,Marvin Williams,203.2,237.0,Forward,8,2,2013-14,UTA,66,0.76,25.36,5.06,1.18,0.82,0.47,0.8,9.14,7.5
2419,Tayshaun Prince,205.74,212.0,Forward,11,23,2013-14,MEM,76,1.0,25.63,3.08,1.57,0.51,0.25,0.54,5.97,7.24
202083,Wesley Matthews,195.58,220.0,Guard,4,61,2013-14,POR,82,1.0,33.9,3.52,2.4,0.93,0.17,1.34,16.38,6.88
101181,Jose Calderon,190.5,200.0,Guard,8,61,2013-14,DAL,81,1.0,30.47,2.37,4.65,0.85,0.14,1.27,11.42,6.79
2594,Kyle Korver,200.66,212.0,Forward-Guard,10,51,2013-14,ATL,71,1.0,33.92,3.97,2.93,0.99,0.34,1.44,11.97,6.76
2755,Kevin Martin,200.66,199.0,Guard,9,26,2013-14,MIN,68,1.0,32.01,2.99,1.78,0.97,0.09,1.56,19.09,6.5
201171,Carl Landry,205.74,248.0,Forward,6,31,2013-14,SAC,18,0.06,12.94,3.17,0.28,0.17,0.06,0.5,4.22,6.5
101161,Amir Johnson,205.74,240.0,Forward-Center,8,56,2013-14,TOR,77,0.94,28.75,6.56,1.49,0.73,1.14,1.6,10.38,6.5
200755,JJ Redick,190.5,200.0,Guard,7,11,2013-14,LAC,35,0.97,28.2,2.11,2.23,0.8,0.09,1.2,15.2,6.5
101138,Brandon Bass,203.2,250.0,Forward,8,33,2013-14,BOS,82,0.89,27.63,5.73,1.06,0.44,0.87,1.24,11.11,6.45
101112,Channing Frye,213.36,255.0,Forward-Center,8,8,2013-14,PHX,82,1.0,28.2,5.07,1.2,0.73,0.77,1.09,11.1,6.4
201163,Wilson Chandler,203.2,235.0,Forward,6,23,2013-14,DEN,62,0.89,31.08,4.74,1.84,0.74,0.5,1.27,13.65,6.34
101127,Jarrett Jack,190.5,200.0,Guard,8,22,2013-14,CLE,80,0.39,28.15,2.79,4.05,0.7,0.28,1.66,9.5,6.3
202361,Landry Fields,200.66,215.0,Forward-Guard,3,39,2013-14,TOR,30,0.07,10.73,1.97,0.67,0.33,0.1,0.37,2.27,6.25
200768,Kyle Lowry,182.88,196.0,Guard,7,24,2013-14,TOR,79,1.0,36.23,4.67,7.42,1.53,0.19,2.46,17.94,6.21
202324,Derrick Favors,205.74,265.0,Forward,3,3,2013-14,UTA,73,1.0,30.15,8.73,1.25,1.03,1.48,1.77,13.29,6.01
201574,Jason Thompson,210.82,250.0,Forward-Center,5,12,2013-14,SAC,82,0.74,24.48,6.43,0.65,0.39,0.68,1.16,7.15,5.64
1891,Jason Terry,187.96,185.0,Guard,14,10,2013-14,BKN,35,0.0,16.29,1.06,1.6,0.37,0.0,0.77,4.54,5.63
202681,Kyrie Irving,187.96,195.0,Guard,2,1,2013-14,CLE,71,1.0,35.15,3.65,6.1,1.52,0.32,2.68,20.82,5.61
2747,JR Smith,198.12,220.0,Guard,9,18,2013-14,NYK,74,0.5,32.72,4.0,2.96,0.88,0.27,1.46,14.47,5.56
203076,Anthony Davis,208.28,253.0,Forward-Center,1,1,2013-14,NOP,67,0.99,35.19,10.04,1.57,1.33,2.82,1.63,20.81,5.38
2037,Jamal Crawford,195.58,200.0,Guard,13,8,2013-14,LAC,69,0.35,30.35,2.29,3.23,0.86,0.17,1.96,18.58,5.22
101150,Lou Williams,187.96,175.0,Guard,8,45,2013-14,ATL,60,0.12,24.08,2.07,3.5,0.75,0.07,1.53,10.42,5.22
2585,Zaza Pachulia,210.82,270.0,Center,10,42,2013-14,MIL,53,0.81,25.0,6.28,2.57,0.85,0.26,1.74,7.7,5.2
201581,JJ Hickson,205.74,242.0,Forward-Center,5,19,2013-14,DEN,69,0.75,26.94,9.16,1.39,0.68,0.74,1.86,11.8,5.15
101110,Martell Webster,200.66,230.0,Forward-Guard,8,6,2013-14,WAS,78,0.17,27.65,2.85,1.24,0.53,0.19,0.74,9.73,5.15
2586,Keith Bogans,195.58,215.0,Forward-Guard,10,43,2013-14,BOS,6,0.0,9.17,0.5,0.5,0.17,0.0,0.17,2.0,5.06
201147,Corey Brewer,205.74,188.0,Forward-Guard,6,7,2013-14,MIN,81,1.0,32.21,2.56,1.67,1.86,0.37,1.3,12.32,5.0
201978,Chase Budinger,200.66,209.0,Forward,4,44,2013-14,MIN,41,0.2,18.32,2.51,0.76,0.46,0.05,0.59,6.68,5.0
202326,DeMarcus Cousins,208.28,270.0,Center,3,5,2013-14,SAC,71,1.0,32.37,11.7,2.92,1.54,1.28,3.54,22.73,4.92
203077,Michael Kidd-Gilchrist,198.12,232.0,Forward,1,2,2013-14,CHA,62,1.0,24.23,5.23,0.84,0.69,0.63,0.97,7.23,4.81
203506,Victor Oladipo,190.5,213.0,Guard,0,2,2013-14,ORL,80,0.55,31.09,4.11,4.09,1.61,0.46,3.2,13.82,4.76
2564,Boris Diaw,203.2,250.0,Forward-Center,10,21,2013-14,SAS,79,0.3,24.99,4.13,2.81,0.56,0.41,1.53,9.08,4.7
200826,J.J. Barea,177.8,180.0,Guard,7,61,2013-14,MIN,79,0.01,18.62,1.95,3.84,0.33,0.0,1.58,8.35,4.69
201973,Jonas Jerebko,208.28,231.0,Forward,4,39,2013-14,DET,64,0.0,11.58,2.73,0.61,0.33,0.09,0.67,4.22,4.5
202327,Ekpe Udoh,208.28,245.0,Forward-Center,3,6,2013-14,MIL,42,0.33,19.14,3.52,0.74,0.36,1.05,0.9,3.43,4.47
202389,Timofey Mozgov,215.9,275.0,Center,3,61,2013-14,DEN,82,0.37,21.59,6.44,0.76,0.33,1.22,1.49,9.39,4.4
2617,Udonis Haslem,200.66,235.0,Forward,10,61,2013-14,MIA,46,0.39,14.2,3.8,0.28,0.24,0.33,0.52,3.76,4.34
203078,Bradley Beal,193.04,207.0,Guard,1,3,2013-14,WAS,73,1.0,34.66,3.74,3.33,0.97,0.25,1.75,17.11,4.32
201162,Jared Dudley,198.12,237.0,Forward,6,22,2013-14,LAC,74,0.58,23.36,2.16,1.41,0.55,0.14,0.76,6.91,4.25
202328,Greg Monroe,208.28,250.0,Forward-Center,3,7,2013-14,DET,82,1.0,32.8,9.27,2.09,1.11,0.57,2.02,15.23,4.09
202684,Tristan Thompson,205.74,254.0,Forward-Center,2,4,2013-14,CLE,82,1.0,31.63,9.2,0.88,0.51,0.43,1.32,11.72,4.06
2550,Kirk Hinrich,193.04,190.0,Guard,10,7,2013-14,CHI,73,0.84,28.99,2.63,3.92,1.1,0.36,1.64,9.12,4.06
101133,Ian Mahinmi,210.82,262.0,Center,6,28,2013-14,IND,77,0.01,16.21,3.34,0.31,0.53,0.94,0.75,3.53,4.0
1882,Elton Brand,205.74,254.0,Forward,14,1,2013-14,ATL,73,0.21,19.37,4.95,1.01,0.55,1.21,0.82,5.74,4.0
201596,Mario Chalmers,187.96,190.0,Guard,5,34,2013-14,MIA,73,1.0,29.84,2.93,4.89,1.63,0.22,2.22,9.81,4.0
2588,Matt Bonner,208.28,235.0,Forward-Center,9,45,2013-14,SAS,61,0.0,11.31,2.13,0.51,0.25,0.18,0.26,3.23,3.94
200757,Thabo Sefolosha,198.12,215.0,Forward-Guard,7,13,2013-14,OKC,61,1.0,25.97,3.61,1.54,1.3,0.28,0.9,6.28,3.9
203079,Dion Waiters,190.5,210.0,Guard,1,4,2013-14,CLE,70,0.34,29.6,2.79,2.99,0.9,0.24,2.2,15.9,3.89
203469,Cody Zeller,210.82,240.0,Forward-Center,0,4,2013-14,CHA,82,0.04,17.28,4.3,1.12,0.49,0.5,1.06,5.98,3.86
202329,Al-Farouq Aminu,203.2,220.0,Forward,3,8,2013-14,NOP,80,0.81,25.56,6.2,1.42,1.02,0.48,1.1,7.15,3.75
201937,Ricky Rubio,187.96,190.0,Guard,2,5,2013-14,MIN,82,1.0,32.17,4.17,8.59,2.33,0.13,2.7,9.52,3.68
101109,Raymond Felton,185.42,205.0,Guard,8,5,2013-14,NYK,65,1.0,31.03,3.03,5.62,1.2,0.42,1.98,9.69,3.64
202685,Jonas Valanciunas,210.82,265.0,Center,1,5,2013-14,TOR,81,1.0,28.17,8.81,0.7,0.3,0.88,1.68,11.31,3.53
203080,Thomas Robinson,208.28,237.0,Forward,1,5,2013-14,POR,70,0.0,12.47,4.39,0.49,0.33,0.29,0.81,4.84,3.53
201578,Marreese Speights,208.28,255.0,Forward-Center,5,16,2013-14,GSW,79,0.04,12.43,3.67,0.41,0.13,0.43,0.84,6.43,3.5
201941,Jordan Hill,208.28,240.0,Forward-Center,4,8,2013-14,LAL,72,0.44,20.83,7.43,0.75,0.4,0.89,1.04,9.67,3.5
101123,Gerald Green,200.66,205.0,Forward-Guard,8,18,2013-14,PHX,82,0.59,28.41,3.35,1.49,0.85,0.51,1.77,15.79,3.5
203458,Alex Len,213.36,250.0,Center,0,5,2013-14,PHX,42,0.07,8.62,2.36,0.1,0.1,0.43,0.62,2.05,3.49
202330,Gordon Hayward,200.66,225.0,Forward,3,9,2013-14,UTA,77,1.0,36.36,5.08,5.19,1.43,0.52,2.75,16.21,3.45
202331,Paul George,203.2,220.0,Forward,3,10,2013-14,IND,80,1.0,36.22,6.78,3.54,1.89,0.28,2.8,21.71,3.28
2203,Shane Battier,203.2,220.0,Forward,12,6,2013-14,MIA,73,0.77,20.11,1.89,0.86,0.68,0.53,0.29,4.08,3.27
2440,Matt Barnes,200.66,226.0,Forward,11,45,2013-14,LAC,63,0.63,27.54,4.63,1.98,0.89,0.44,1.35,9.92,3.25
201589,Darrell Arthur,205.74,235.0,Forward,5,27,2013-14,DEN,68,0.01,17.07,3.09,0.9,0.57,0.69,0.85,5.9,3.23
951,Ray Allen,195.58,205.0,Guard,17,5,2013-14,MIA,73,0.12,26.52,2.81,1.96,0.74,0.11,1.15,9.6,3.23
203081,Damian Lillard,187.96,195.0,Guard,1,6,2013-14,POR,82,1.0,35.82,3.51,5.57,0.78,0.27,2.35,20.67,3.2
2549,Chris Kaman,213.36,265.0,Center,10,6,2013-14,LAL,39,0.33,18.87,5.87,1.49,0.28,1.03,1.9,10.36,3.18
2399,Mike Dunleavy,205.74,230.0,Forward-Guard,11,3,2013-14,CHI,82,0.74,31.51,4.21,2.27,0.78,0.56,1.32,11.33,3.18
1713,Vince Carter,198.12,220.0,Forward-Guard,15,5,2013-14,DAL,81,0.0,24.36,3.51,2.62,0.75,0.43,1.33,11.94,3.18
202334,Ed Davis,205.74,218.0,Forward-Center,3,13,2013-14,MEM,63,0.06,15.17,4.13,0.43,0.27,0.68,0.63,5.67,3.15
203144,Alexey Shved,198.12,187.0,Guard,1,61,2013-14,MIN,63,0.0,10.54,1.29,1.08,0.41,0.25,0.76,3.97,3.15
202687,Bismack Biyombo,203.2,255.0,Center,2,7,2013-14,CHA,77,0.12,13.92,4.75,0.1,0.09,1.12,0.52,2.88,3.05
201585,Kosta Koufos,213.36,245.0,Center,5,23,2013-14,MEM,80,0.28,16.86,5.22,0.49,0.4,0.89,0.84,6.42,3.0
2566,Travis Outlaw,205.74,207.0,Forward,10,23,2013-14,SAC,63,0.06,16.9,2.67,0.76,0.32,0.3,0.41,5.44,3.0
200751,Randy Foye,193.04,218.0,Guard,7,7,2013-14,DEN,81,0.96,30.68,2.86,3.54,0.83,0.48,1.79,13.19,3.0
2748,Dorell Wright,205.74,205.0,Forward-Guard,9,19,2013-14,POR,68,0.19,14.47,2.81,0.94,0.34,0.24,0.57,5.04,3.0
203084,Harrison Barnes,203.2,225.0,Forward,1,7,2013-14,GSW,78,0.31,28.26,3.99,1.49,0.83,0.26,1.08,9.46,2.92
200777,Joel Freeland,208.28,225.0,Forward-Center,1,30,2013-14,POR,52,0.0,13.98,4.0,0.69,0.19,0.42,0.62,3.35,2.9
203463,Ben McLemore,190.5,195.0,Guard,0,7,2013-14,SAC,82,0.67,26.67,2.87,1.0,0.55,0.22,1.17,8.78,2.9
101198,Will Bynum,182.88,185.0,Guard,8,61,2013-14,DET,56,0.05,18.82,1.77,3.86,0.7,0.12,1.84,8.66,2.79
202338,Kevin Seraphin,208.28,278.0,Forward-Center,3,17,2013-14,WAS,53,0.02,10.91,2.42,0.32,0.06,0.49,0.77,4.7,2.76
201158,Marco Belinelli,195.58,220.0,Guard,6,18,2013-14,SAS,80,0.31,25.2,2.82,2.24,0.62,0.09,1.19,11.39,2.75
203082,Terrence Ross,200.66,206.0,Forward-Guard,1,8,2013-14,TOR,81,0.77,26.65,3.11,0.98,0.79,0.33,1.09,10.85,2.68
203484,Kentavious Caldwell-Pope,195.58,204.0,Guard,0,8,2013-14,DET,80,0.51,19.79,1.95,0.69,0.94,0.15,0.35,5.88,2.65
201961,Wayne Ellington,193.04,207.0,Guard,4,28,2013-14,DAL,45,0.02,8.73,0.96,0.42,0.36,0.04,0.24,3.22,2.65
2590,Mo Williams,185.42,198.0,Guard,10,47,2013-14,POR,74,0.0,24.77,2.07,4.34,0.74,0.14,2.01,9.74,2.65
202339,Eric Bledsoe,185.42,214.0,Guard,3,18,2013-14,PHX,43,0.93,32.93,4.7,5.47,1.6,0.33,3.33,17.74,2.63
2555,Nick Collison,208.28,255.0,Forward-Center,10,12,2013-14,OKC,81,0.0,16.7,3.62,1.28,0.37,0.35,0.88,4.17,2.59
201960,DeMarre Carroll,198.12,215.0,Forward,4,27,2013-14,ATL,73,1.0,32.07,5.52,1.84,1.48,0.29,1.08,11.1,2.56
202340,Avery Bradley,190.5,180.0,Guard,3,19,2013-14,BOS,60,0.97,30.92,3.77,1.42,1.05,0.18,1.6,14.85,2.51
1497,Chauncey Billups,190.5,210.0,Guard,16,3,2013-14,DET,19,0.37,16.26,1.47,2.21,0.42,0.05,1.32,3.79,2.5
203083,Andre Drummond,210.82,279.0,Center,1,9,2013-14,DET,81,1.0,32.33,13.22,0.43,1.25,1.62,1.36,13.52,2.47
203504,Trey Burke,182.88,185.0,Guard,0,9,2013-14,UTA,70,0.97,32.31,2.97,5.66,0.6,0.09,1.87,12.79,2.44
202344,Trevor Booker,203.2,228.0,Forward,3,23,2013-14,WAS,72,0.62,21.57,5.26,0.89,0.57,0.62,0.81,6.82,2.35
203085,Austin Rivers,193.04,200.0,Guard,1,10,2013-14,NOP,69,0.06,19.41,1.87,2.32,0.65,0.13,1.12,7.68,2.34
202691,Klay Thompson,198.12,220.0,Guard,2,11,2013-14,GSW,81,1.0,35.41,3.07,2.23,0.91,0.46,1.67,18.37,2.32
203468,CJ McCollum,190.5,190.0,Guard,0,10,2013-14,POR,38,0.0,12.53,1.26,0.71,0.37,0.05,0.92,5.29,2.32
202347,Quincy Pondexter,200.66,230.0,Forward,3,26,2013-14,MEM,15,0.13,18.0,1.73,1.33,0.33,0.07,1.0,6.27,2.23
203086,Meyers Leonard,213.36,260.0,Forward-Center,1,11,2013-14,POR,40,0.0,8.88,2.78,0.45,0.18,0.12,0.38,2.45,2.22
202692,Alec Burks,195.58,214.0,Guard,2,12,2013-14,UTA,78,0.15,28.12,3.29,2.72,0.88,0.18,1.91,13.96,2.2
203487,Michael Carter-Williams,195.58,190.0,Guard,0,11,2013-14,PHI,70,1.0,34.49,6.24,6.3,1.86,0.61,3.53,16.67,2.2
201967,Dante Cunningham,203.2,230.0,Forward,4,33,2013-14,MIN,81,0.09,20.19,4.07,1.02,0.77,0.72,0.52,6.3,2.18
203087,Jeremy Lamb,195.58,180.0,Forward-Guard,1,12,2013-14,OKC,78,0.0,19.72,2.42,1.47,0.72,0.33,0.78,8.53,2.11
202693,Markieff Morris,205.74,245.0,Forward,2,13,2013-14,PHX,81,0.0,26.58,5.99,1.78,0.84,0.63,1.81,13.77,2.09
203500,Steven Adams,210.82,265.0,Center,0,12,2013-14,OKC,81,0.25,14.78,4.1,0.53,0.49,0.7,0.88,3.27,2.09
201228,C.J. Watson,187.96,175.0,Guard,6,61,2013-14,IND,63,0.08,18.94,1.6,1.7,0.95,0.13,0.95,6.57,2.02
979,Jermaine O'Neal,210.82,255.0,Forward-Center,17,17,2013-14,GSW,44,0.3,20.07,5.5,0.57,0.32,0.91,1.18,7.93,2.0
203543,Vitor Faverani,210.82,260.0,Center,0,61,2013-14,BOS,37,0.22,13.19,3.46,0.43,0.38,0.73,1.11,4.43,2.0
202694,Marcus Morris Sr.,203.2,218.0,Forward,2,14,2013-14,PHX,82,0.01,21.95,3.89,1.07,0.88,0.22,1.16,9.71,1.99
203482,Kelly Olynyk,210.82,240.0,Forward-Center,0,13,2013-14,BOS,70,0.13,20.0,5.21,1.56,0.5,0.39,1.51,8.67,1.99
203089,John Henson,205.74,219.0,Forward-Center,1,14,2013-14,MIL,70,0.33,26.51,7.1,1.61,0.59,1.66,1.63,11.13,1.91
202695,Kawhi Leonard,200.66,225.0,Forward,2,15,2013-14,SAS,66,0.98,29.14,6.24,2.02,1.73,0.76,1.21,12.79,1.89
203498,Shabazz Muhammad,198.12,221.0,Forward-Guard,0,14,2013-14,MIN,37,0.0,7.84,1.43,0.16,0.22,0.03,0.43,3.86,1.89
