PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
708,Kevin,Garnett,Kevin Garnett,"Garnett, Kevin",K. Garnett,kevin-garnett,1976-05-19T00:00:00,Farragut Academy HS (IL),USA,Farragut Academy HS (IL)/USA,6-11,240,22,21,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,kevin_garnett,1995,2015,N,Y,Y,1995,1,5,Y
467,Jason,Kidd,Jason Kidd,"Kidd, Jason",J. Kidd,jason-kidd,1973-03-23T00:00:00,California,USA,California/USA,6-4,210,19,5,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,jason_kidd,1994,2012,N,Y,Y,1994,1,2,Y
977,Kobe,Bryant,Kobe Bryant,"Bryant, Kobe",K. Bryant,kobe-bryant,1978-08-23T00:00:00,Lower Merion HS (PA),USA,Lower Merion HS (PA)/USA,6-6,212,20,24,Forward-Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,kobe_bryant,1996,2015,N,Y,Y,1996,1,13,Y
406,Shaquille,O'Neal,Shaquille O'Neal,"O'Neal, Shaquille",S. O'Neal,shaquille-oneal,1972-03-06T00:00:00,Louisiana State,USA,Louisiana State/USA,7-1,325,19,34,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,shaquille_o'neal,1992,2010,N,Y,Y,1992,1,1,Y
950,Stephon,Marbury,Stephon Marbury,"Marbury, Stephon",S. Marbury,stephon-marbury,1977-02-20T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-2,205,14,8,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,stephon_marbury,1996,2008,N,Y,Y,1996,1,4,N
1495,Tim,Duncan,Tim Duncan,"Duncan, Tim",T. Duncan,tim-duncan,1976-04-25T00:00:00,Wake Forest,US Virgin Islands,Wake Forest/US Virgin Islands,6-11,250,20,21,Center-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,tim_duncan,1997,2015,N,Y,Y,1997,1,1,Y
1503,Tracy,McGrady,Tracy McGrady,"McGrady, Tracy",T. McGrady,tracy-mcgrady,1979-05-24T00:00:00,Mount Zion Christian Academy (NC),USA,Mount Zion Christian Academy (NC)/USA,6-8,225,17,1,Guard-Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,tracy_mcgrady,1997,2012,N,Y,Y,1997,1,9,N
951,Ray,Allen,Ray Allen,"Allen, Ray",R. Allen,ray-allen,1975-07-20T00:00:00,Connecticut,USA,Connecticut/USA,6-5,205,18,34,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,ray_allen,1996,2013,N,Y,Y,1996,1,5,Y
1717,Dirk,Nowitzki,Dirk Nowitzki,"Nowitzki, Dirk",D. Nowitzki,dirk-nowitzki,1978-06-19T00:00:00,DJK Wurzburg,Germany,DJK Wurzburg/Germany,7-0,245,22,41,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,dirk_nowitzki,1998,2018,N,Y,Y,1998,1,9,Y
1718,Paul,Pierce,Paul Pierce,"Pierce, Paul",P. Pierce,paul-pierce,1977-10-13T00:00:00,Kansas,USA,Kansas/USA,6-7,235,20,34,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,paul_pierce,1998,2016,N,Y,Y,1998,1,10,Y
