PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,stephen-curry,1988-03-14T00:00:00,Davidson,USA,Davidson/USA,6-2,185,14,30,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,stephen_curry,2009,2023,N,Y,Y,2009,1,7,Y
201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-4,200,15,0,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,russell_westbrook,2008,2023,N,Y,Y,2008,1,4,Y
101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,18,3,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,chris_paul,2005,2023,N,Y,Y,2005,1,4,Y
201935,James,Harden,James Harden,"Harden, James",J. Harden,james-harden,1989-08-26T00:00:00,Arizona State,USA,Arizona State/USA,6-5,220,14,1,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,james_harden,2009,2023,N,Y,Y,2009,1,3,Y
2544,LeBron,James,LeBron James,"James, LeBron",L. James,lebron-james,1984-12-30T00:00:00,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,6-9,250,20,23,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,lebron_james,2003,2023,N,Y,Y,2003,1,1,Y
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,17,7,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kyle_lowry,2006,2023,N,Y,Y,2006,1,24,N
201933,Blake,Griffin,Blake Griffin,"Griffin, Blake",B. Griffin,blake-griffin,1989-03-16T00:00:00,Oklahoma,USA,Oklahoma/USA,6-9,250,14,91,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,blake_griffin,2009,2022,N,Y,Y,2009,1,1,N
202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,tobias-harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,6-8,226,12,12,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tobias_harris,2011,2023,N,Y,Y,2011,1,19,N
202710,Jimmy,Butler,Jimmy Butler,"Butler, Jimmy",J. Butler,jimmy-butler,1989-09-14T00:00:00,Marquette,USA,Marquette/USA,6-7,230,12,22,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,jimmy_butler,2011,2023,N,Y,Y,2011,1,30,N
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-7,225,11,2,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2023,N,Y,Y,2011,1,15,Y
